"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"142",57,52.8333333333333,100,80,50,14.4426666666667,22.8,67.9666666666667,31.45,-19.38333333
"143",57,52.8333333333333,100,80,50,14.4426666666667,22.8,67.9666666666667,31.45,-19.379999
"144",51,52.9166666666667,100,80,50,13.1966666666667,20.4,66.7833333333333,29.469999,-19.379999
"145",47.0833333333333,56.3333333333333,100,80,50,12.9533333333333,18.8333333333333,66.6833333333333,30.44,-19.34
"146",54.5,55.6666666666667,100,80,50,14.488,21.8,68.0333333333333,31.45,-19.33333333
"147",60.1666666666667,51.4166666666667,100,80,50,14.8976666666667,24.0666666666667,68.3166666666667,28.5,-19.33333333
"148",54.5833333333333,55.9166666666667,100,80,50,14.573,21.8333333333333,68.1,31.43,-19.329999
"149",60.1666666666667,51.4166666666667,100,80,50,14.8976666666667,24.0666666666667,68.3166666666667,28.5,-19.329999
"150",70.5833333333333,49,83,80,50,13.9523,23.4336666666667,66.5166666666667,27.649999,-19.329999
"151",64.6666666666667,48.1666666666667,100,80,50,14.976,25.8666666666667,68.5666666666667,31.88333333,-19.28333333
"152",64.6666666666667,48.1666666666667,100,80,50,14.976,25.8666666666667,68.5666666666667,31.879999,-19.28
"153",54.6666666666667,52.25,100,80,50,13.757,21.8666666666667,67.3833333333333,29.44,-19.27
"154",50.3333333333333,58.5833333333333,100,80,50,14.0783333333333,20.1333333333333,67.7833333333333,31.379999,-19.25
"155",54,57,100,80,50,14.6266666666667,21.6,68.2,32.58333333,-19.2
"156",54.75,57.8333333333333,100,80,50,14.952,21.9,68.5166666666667,32.610001,-19.17
"157",61.75,52.1666666666667,100,80,50,15.428,24.7,68.7833333333333,28.659999,-19.149999
"158",39.75,52.8333333333333,100,80,50,9.14333333333333,15.9,64.5166666666667,32.63333333,-19.08333333
"159",61.4166666666667,54.75,94,80,50,15.0102333333333,23.0926666666667,68.0333333333333,31.75,-19.059999
"160",62.9166666666667,54.5,0,80,50,0,0,49.4833333333333,31.75,-19.03333333
"161",49,59.5833333333333,100,80,50,13.958,19.6,67.7166666666667,31.469999,-19.03
"162",75,43.3333333333333,39,80,50,5.98416,11.7,57.4666666666667,19.170007,-19.020004
"163",62.25,53.9166666666667,100,80,50,15.9536666666667,24.9,69.2333333333333,28.899999,-19.010002
"164",74.3333333333333,44.4166666666667,67,80,50,10.52771,19.9213333333333,63.15,19.6,-19
"165",74.3333333333333,44.4166666666667,67,80,50,10.52771,19.9213333333333,63.15,19.600003,-19
"166",63,53.8333333333333,100,80,50,16.0693333333333,25.2,69.3666666666667,28.91666667,-19
"167",74,44.4166666666667,72,80,50,11.26248,21.312,64.0833333333333,19.67,-18.979999
"168",57.5833333333333,59.6666666666667,100,80,50,15.9813333333333,23.0333333333333,69.45,32.650001,-18.969999
"169",74.5,44.5,67,80,50,10.5714833333333,19.966,63.2,19.77,-18.969999
"170",57.0833333333333,60.1666666666667,100,80,50,15.928,22.8333333333333,69.45,32.66666667,-18.96666667
"171",71.1666666666667,48.5833333333333,100,80,50,16.7003333333333,28.4666666666667,69.95,27.760001,-18.93
"172",70.5833333333333,48.5833333333333,100,80,50,16.631,28.2333333333333,69.8333333333333,27.77,-18.92
"173",70.5833333333333,48.5833333333333,100,80,50,16.631,28.2333333333333,69.8333333333333,27.76666667,-18.91666667
"174",70,51.25,100,80,50,17.0683333333333,28,70.25,27.7,-18.799999
"175",76.0833333333333,45.4166666666667,56,80,50,9.11941333333333,17.0426666666667,61.5,19.729999,-18.77
"176",82,46.0833333333333,33,80,50,5.64795,10.824,58.2166666666667,17.750001,-18.750001
"177",75.9166666666667,45.5,61,80,50,9.94259333333333,18.5236666666667,62.4833333333333,19.729999,-18.750001
"178",44.5833333333333,58,100,80,50,12.6183333333333,17.8333333333333,66.5166666666667,32.150001,-18.700001
"179",44.25,57.9166666666667,100,80,50,12.54,17.7,66.4333333333333,32.16666667,-18.7
"180",44,58.0833333333333,100,80,50,12.486,17.6,66.4166666666667,32.18333333,-18.7
"181",76.6666666666667,45.6666666666667,56,80,50,9.19333333333333,17.1733333333333,61.6666666666667,19.729999,-18.680003
"182",35.1666666666667,65.25,100,80,50,11.2203333333333,14.0666666666667,66.0833333333333,32.63,-18.68
"183",76.9166666666667,45.5,56,80,50,9.20752,17.2293333333333,61.6833333333333,19.700007,-18.670007
"184",35.1666666666667,52.9166666666667,100,80,50,8.15,14.0666666666667,63.6166666666667,32.66666667,-18.66666667
"185",44.5,37.6666666666667,100,80,50,6.47666666666667,17.8,62.4333333333333,32.669998,-18.649999
"186",65.75,52.6666666666667,100,80,50,16.282,26.3,69.6833333333333,26.87,-18.629999
"187",83.3333333333333,42.6666666666667,50,80,50,8.08166666666667,16.6666666666667,61.2,17.159999,-18.610006
"188",47,60.5833333333333,100,80,50,13.4006666666667,18.8,67.5166666666667,31.549999,-18.610001
"189",42.1666666666667,59.3333333333333,100,80,50,12.248,16.8666666666667,66.3,32.080001,-18.6
"190",46.1666666666667,60.6666666666667,100,80,50,13.2406666666667,18.4666666666667,67.3666666666667,31.58333333,-18.58333333
"191",41,59.4166666666667,100,80,50,11.9943333333333,16.4,66.0833333333333,32.119998,-18.549999
"192",55.8333333333333,37.3333333333333,100,80,50,8.09866666666667,22.3333333333333,64.6333333333333,32.77,-18.549999
