CFFcropid,INSTCODE,ACCENUMB,COLLNUMB,COLLCODE,COLLNAME,COLLINSTADDRESS,COLLMISSID,GENUS,SPECIES,SPAUTHOR,SUBTAXA,SUBTAUTHOR,CROPNAME,ACCENAME,ACQDATE,ORIGCTY,COLLSITE,lat,lon,COORDUNCERT,COORDDATUM,GEOREFMETH,ELEVATION,COLLDATE,BREDCODE,BREDNAME,SAMPSTAT,ANCEST,COLLSRC,DONORCODE,DONORNAME,DONORNUMB,OTHERNUMB,DUPLSITE,DUPLINSTNAME,STORAGE,MLSSTAT,UUID,HISTORIC,ACCEURL,REMARKS
10001000039,IND002,IP 12411,JM 4680,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Kraal,-33,27.43,,,,1400,19820428,,,300,,21,,,,,,,12;13,,6a182c59-eced-4b02-86ea-917adbf47d79,,,
10001000039,IND002,IP 12412,JM 4681,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Groendal,-31.67,27.36,,,,1200,19820428,,,300,,21,,,,,,,12;13,,aabb37eb-5408-478c-b462-d7b8bb3fb272,,,
10001000039,ETH013,18207,1157,ITA303,,,IPGRI-487,Pennisetum,sphacelatum,(Nees)Th.Dur.& Schinz,,,pearlmillet,,19950201,LSO,5.5km from Sehlabathebe Village in a W direction along rd to Matebeng Pass.,-29.8833,28.9833,,,,2450,19900219,,,100,,,ITA303,,,,,,10,TRUE,d0d11653-9b7e-4de6-93f0-a7fcdf8b717a,,,
10001000039,ETH013,18167,1116,ITA303,,,IPGRI-487,Pennisetum,thunbergii,Kunth,,,pearlmillet,,19950201,LSO,0.2 km from Sehlabathebe Park Lodge in E direction,-29.8667,29.1167,,,,2400,19900215,,,100,,,ITA303,,,,,,10,TRUE,04fb677a-3570-4dc2-a3dc-a0a12c831ae1,,,
10001000039,ETH013,18187,1136,ITA303,,,IPGRI-487,Pennisetum,sphacelatum,(Nees)Th.Dur.& Schinz,,,pearlmillet,,19950201,LSO,c1 km from Sehlabathebe Lodge in a N direction.,-29.85,29.1167,,,,2400,19900217,,,100,,,ITA303,,,,,,10,TRUE,0b8c3811-05aa-4586-8fcb-316ab916bbfe,,,
10001000039,ETH013,18292,1252,ITA303,,,IPGRI-487,Pennisetum,sphacelatum,(Nees)Th.Dur.& Schinz,,,pearlmillet,,19950201,LSO,c4km from Lesobeng Agric. Station. in a SW direction along rd to airstrip.,-29.7167,28.4167,,,,2125,19900303,,,100,,,ITA303,,,,,,10,TRUE,75753294-59b1-45f8-b180-7bcc3ea88f29,,,
10001000039,ETH013,18252,1208,ITA303,,,IPGRI-487,Pennisetum,sphacelatum,(Nees)Th.Dur.& Schinz,,,pearlmillet,,19950201,LSO,5.5km from Thaba-Tseka in a S direction along rd to Koeneng.,-29.55,28.6167,,,,2225,19900227,,,100,,,ITA303,,,,,,10,TRUE,9cc2e7bc-a877-4121-b22d-ca8902eb6f95,,,
10001000039,ETH013,18342,1719,ITA303,,,IPGRI-489,Pennisetum,sphacelatum,(Nees)Th.Dur.& Schinz,,,pearlmillet,,19950201,LSO,Sani Area c2km NE of Ha Ammonia Woodsheds in catchment of Mangaung River.,-29.5333,29.25,,,,2800,19910210,,,100,,,ITA303,,,,,,10,TRUE,2c9da526-af57-4391-b53b-2ae60ca4b898,,,
10001000039,IND002,IP 12402,JM 4639,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Bosplas,-29.379999,25.92,,,,1200,19820426,,,300,,21,,,,,,,12;13,,8a17eca0-d836-45a4-9eab-a2712ae620a8,,,
10001000039,IND002,IP 12403,JM 4640,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Bosplas,-29.379999,25.92,,,,1200,19820426,,,300,,21,,,,,,,12;13,,613f9400-9ffd-43da-b508-e11984e75c2d,,,
10001000039,IND002,IP 12404,JM 4641,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Bosplas,-29.379999,25.92,,,,1200,19820426,,,300,,21,,,,,,,12;13,,cbd1a16f-135c-4f54-ae77-65f2188ffa61,,,
10001000039,IND002,IP 12405,JM 4642,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Bosplas,-29.379999,25.92,,,,1200,19820426,,,300,,21,,,,,,,12;13,,91012320-b3b5-4536-b078-3f6dfe51e3ac,,,
10001000039,IND002,IP 12406,JM 4643,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Bosplas,-29.379999,25.92,,,,1200,19820426,,,300,,21,,,,,,,12;13,,cf8f9bef-4cf9-4bdf-8a15-3a6805641334,,,
10001000039,ETH013,18371,1751,ITA303,,,IPGRI-489,Pennisetum,sphacelatum,(Nees)Th.Dur.& Schinz,,,pearlmillet,,19950201,LSO,"Malefiloane Village surrounds, c15km directly SE of Mokhotlong. Mountain on S side of Village.",-29.35,29.1667,,,,2700,19910217,,,100,,,ITA303,,,,,,10,TRUE,31ade7ef-de71-4c9a-beee-afe9952632b2,,,
10001000039,ETH013,18372,1752,ITA303,,,IPGRI-489,Pennisetum,thunbergii,Kunth,,,pearlmillet,,19950201,LSO,"Malefiloane Village surrounds, c15km directly SE of Mokhotlong Mountain on S side of Village.",-29.35,29.1667,,,,2700,19910217,,,100,,,ITA303,,,,,,10,TRUE,4dfff406-68e5-480e-aac0-471e7b4c1a7a,,,
10001000039,IND002,IP 12387,JM 4568,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Phameni,-25.200001,31.2,,,,620,19820416,,,300,,21,,,,,,,12;13,,53f7b11a-199e-4903-b412-f5b0c4b6a5f1,,,
10001000039,IND002,IP 12396,JM 4623,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Dwarsloop,-24.799999,31.1,,,,1100,19820426,,,300,,21,,,,,,,12;13,,750a862a-169a-461a-bed0-8aef7788c773,,,
10001000039,IND002,IP 12397,JM 4624,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Dwarsloop,-24.799999,31.1,,,,1100,19820426,,,300,,21,,,,,,,12;13,,3f2bce2b-03bf-407b-a9ed-dfb144fb18be,,,
10001000039,IND002,IP 12398,JM 4625,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Dwarsloop,-24.799999,31.1,,,,1100,19820426,,,300,,21,,,,,,,12;13,,f088fd6b-2410-4691-b3ad-59a793876ff5,,,
10001000039,IND002,IP 12399,JM 4626,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Dwarsloop,-24.799999,31.1,,,,1100,19820426,,,300,,21,,,,,,,12;13,,aabca8ff-a9f7-4834-a6ad-338a8ecb1657,,,
10001000039,IND002,IP 12400,JM 4627,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Dwarsloop,-24.799999,31.1,,,,1100,19820426,,,300,,21,,,,,,,12;13,,5cea6a66-ebdf-4509-8342-d5169954e954,,,
10001000039,IND002,IP 12401,JM 4628,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Dwarsloop,-24.799999,31.1,,,,1100,19820426,,,300,,21,,,,,,,12;13,,66308c49-56af-48da-be3f-54b242ecc8b8,,,
10001000039,IND002,IP 12838,PMC 22-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,52049840-fb1d-4c2b-bcb1-61ca0b1a070c,,,
10001000039,IND002,IP 12839,PMC 26-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,5427d58c-72f7-482d-b34d-327f2c012cd9,,,
10001000039,IND002,IP 7997,PMC 23-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19830401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,b50715a6-e5b6-42ce-9e36-a060204bbaef,,,
10001000039,IND002,IP 8752,PMC 21,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,79dee153-e835-41cb-bacb-f76e261dd8cd,,,
10001000039,IND002,IP 8753,PMC 22,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,05ecef84-c434-4c61-9adb-44729a3b29a0,,,
10001000039,IND002,IP 8754,PMC 23,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,4403c7ac-eaa3-43da-bdaf-75c0537fa045,,,
10001000039,IND002,IP 8755,PMC 25,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,1d1c4eec-0824-4635-8927-5d11afa8c95b,,,
10001000039,IND002,IP 8756,PMC 26,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,b90c4c9f-d088-46fc-9a6d-b0cc90237fe6,,,
10001000039,IND002,IP 8757,PMC 27,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,646c181d-f63a-4ff9-8242-fd46b8b216bf,,,
10001000039,IND002,IP 8758,PMC 28,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,4c998e9f-87a5-46c5-84fe-2beb190148c1,,,
10001000039,IND002,IP 8759,PMC 29,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,c5727ffb-e3bb-415c-9659-6f7586b6ea75,,,
10001000039,IND002,IP 8760,PMC 30,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Metabelang,-24.509999,26.01,,,,1200,19800505,,,300,,21,,,,,,,12;13,,97490fb1-1e7f-46ab-9868-8a464aa826e1,,,
10001000039,IND002,IP 12837,PMC 3-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,Kopong; Southeast Kweng,-24.479999,25.879999,,,,1200,19800505,,,300,,21,,,,,,,12;13,,d00fd3a7-0f2c-4ac8-b40b-93c6fa7803df,,,
10001000039,IND002,IP 8749,PMC 2,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Kopong; Southeast Kweng,-24.479999,25.879999,,,,1200,19800505,,,300,,21,,,,,,,12;13,,5c378c2f-88d1-43ea-94b9-306663f2f3f4,,,
10001000039,IND002,IP 8750,PMC 3,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Kopong; Southeast Kweng,-24.479999,25.879999,,,,1200,19800505,,,300,,21,,,,,,,12;13,,1665b17b-2be4-4497-841e-71288b410a66,,,
10001000039,IND002,IP 8751,PMC 4,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Kopong; Southeast Kweng,-24.479999,25.879999,,,,1200,19800505,,,300,,21,,,,,,,12;13,,dc864c1c-14fc-404b-8664-a94b3a0ff137,,,
10001000039,IND002,IP 12831,PM 52-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,20321c23-87b0-4f3b-aaca-a6922641ca9c,,,
10001000039,IND002,IP 12832,PM 53-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,ae18f125-435d-486a-8939-010191352320,,,
10001000039,IND002,IP 12833,PM 55-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,d1f9c686-1591-464e-bb06-5e4981340238,,,
10001000039,IND002,IP 12834,PM 58-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,540e5518-0e8b-44e1-83c2-b5b46295d1bb,,,
10001000039,IND002,IP 12835,PM 62-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,3326c452-f4db-4254-8363-97b7182bed3f,,,
10001000039,IND002,IP 8761,PM 52,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,6d5efeba-e30b-4cd6-b7ea-7cae8fc1fa6c,,,
10001000039,IND002,IP 8762,PM 53,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,81bb9f57-50dd-494b-a63c-f3c4eab4f2fe,,,
10001000039,IND002,IP 8763,PM 54,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,1a401525-92cd-4a06-8f61-b664f9fb8e90,,,
10001000039,IND002,IP 8764,PM 55,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,8f08afec-6251-465f-8a8d-52537d75540b,,,
10001000039,IND002,IP 8765,PM 57,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,f994ce45-45ae-45e9-a266-a7249abb3424,,,
10001000039,IND002,IP 8766,PM 58,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,94b10dc3-79eb-4c37-926c-1820c9627007,,,
10001000039,IND002,IP 8767,PM 59,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,a80473dc-ed29-4195-8195-179797e7c645,,,
10001000039,IND002,IP 8768,PM 60,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,7a0fd81b-b5eb-4be1-b20f-44a22869d8e0,,,
10001000039,IND002,IP 8769,PM 61,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,ac7ac26b-2e0c-45ae-8ae6-c6f9ffb680bb,,,
10001000039,IND002,IP 8770,PM 62,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,8c457fb6-bec2-4c0a-88db-9ca1d09d6cbc,,,
10001000039,IND002,IP 8771,PM 63,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,"Mapane,Mochudi",-24.379999,26.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,f6a4405d-1a30-4739-86c6-c01f3b05783c,,,
10001000039,IND002,IP 7996,PM 70-2,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19830401,BWA,Mopalane,-24.370002,23.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,365c65ac-0c2d-4732-b4ce-2493b1997922,,,
10001000039,IND002,IP 8772,PM 67,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Mopalane,-24.370002,23.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,e49e295f-2783-4054-8ebe-7d463b60b2ef,,,
10001000039,IND002,IP 8773,PM 68,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Mopalane,-24.370002,23.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,6d4a7ff3-fbf0-4f5b-90dc-1c61615b89de,,,
10001000039,IND002,IP 8774,PM 70-1,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Mopalane,-24.370002,23.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,8242fb82-541b-46ec-82f8-af1b62b9d824,,,
10001000039,IND002,IP 8775,PM 73,IND002,,,ICRISAT-MISN-069,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19810401,BWA,Mopalane,-24.370002,23.149999,,,,1150,19800507,,,300,,21,,,,,,,12;13,,ebe6b31b-e881-482d-8dd6-56ccd96991da,,,
10001000039,IND002,IP 13306,JM 4625-1,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,ZAF,Lebowakgomo,-24.2,29.5,,,,,19820426,,,300,,21,,,,,,,12;13,,a8f1e998-0831-45eb-8caa-984d2746eee5,,,
10001000039,IND002,IP 12392,JM 4612,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Skuinsrand near Lebowakgomo; Thabamoopo,-24.190005,29.489999,,,,1100,19820426,,,300,,21,,,,,,,12;13,,202624c7-09e2-4ff1-a5cf-0df3d4e1d753,,,
10001000039,IND002,IP 12393,JM 4613,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Skuinsrand near Lebowakgomo; Thabamoopo,-24.190005,29.489999,,,,1100,19820426,,,300,,21,,,,,,,12;13,,db871fbe-16c2-418c-a346-163e29b000d0,,,
10001000039,IND002,IP 12394,JM 4614,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Skuinsrand near Lebowakgomo; Thabamoopo,-24.190005,29.489999,,,,1100,19820426,,,300,,21,,,,,,,12;13,,756fa8e2-2b8e-4ea9-be26-5e0244bcd39b,,,
10001000039,IND002,IP 12395,JM 4615,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Skuinsrand near Lebowakgomo; Thabamoopo,-24.190005,29.489999,,,,1100,19820426,,,300,,21,,,,,,,12;13,,b695323a-4d90-4b79-8997-c9e9589e2435,,,
10001000039,IND002,IP 13305,JM 4612-1,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,ZAF,Skuinsrand near Lebowakgomo; Thabamoopo,-24.190005,29.489999,,,,1100,19820426,,,300,,21,,,,,,,12;13,,f402beb6-2698-48f5-a354-d89db7667bef,,,
10001000039,IND002,IP 12410,JM 4675,IND002,,,ICRISAT-MISN-091,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19850101,ZAF,Lebowa,-24.19,29.5,,,,1300,19820428,,,300,,21,,,,,,,12;13,,8cdd29f1-54ee-4db6-bce8-c622b124c45d,,,
10001000039,IND002,IP 13302,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307694-1,,,12;13,,1db89bc0-ec60-4203-af15-fb92ba00f600,,,
10001000039,IND002,IP 13303,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19860512,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307710-1,,,12;13,,92d2a131-5a4a-4d72-8aa4-000d12660fb7,,,
10001000039,IND002,IP 21090,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19940401,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 263541;P 3723,,,12;13,,3edfb0a4-298b-4887-9bb8-cdc24c153db7,,,
10001000039,IND002,IP 21092,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19940401,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307696,,,12;13,,0eccf321-179b-4181-9bd1-495973eb323d,,,
10001000039,IND002,IP 22253,,,,,ICRISAT-MISN-N/A,Pennisetum,setaceum,(Forssk.) Chiov.,,,pearlmillet,,19960531,ZAF,"4SW of Thabazimbi, Transvaal",-23.833333,31.5,,,,,,,,100,,10,,,,IPW 736;PI 434641,,,12,,510174a5-458e-4ee7-8b93-9574cb154751,,,
10001000039,IND002,IP 9759,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307694,,,12;13,,32e0d1c4-592f-4565-8805-e2c45dd8855a,,,
10001000039,IND002,IP 9760,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307697,,,12;13,,7324c146-3ca6-49f4-a01e-0c407f379008,,,
10001000039,IND002,IP 9761,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307703,,,12;13,,5f44bba1-6aeb-4497-ac2f-8db8731d9375,,,
10001000039,IND002,IP 9762,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307704,,,12;13,,9674a6d8-35fe-47c1-841c-d0a3ec5b3227,,,
10001000039,IND002,IP 9763,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307705,,,12;13,,b19319e1-67eb-4d69-b9ed-038cba99dc4a,,,
10001000039,IND002,IP 9764,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307710,,,12;13,,a67da88c-49f2-4db4-8480-520cb6aa2b52,,,
10001000039,IND002,IP 9765,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307712,,,12;13,,55ba2ea5-cefa-4ec5-9abf-e57b434266c6,,,
10001000039,IND002,IP 9766,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307713,,,12;13,,28adc6df-e374-4c01-bfbc-98ce69d2da9e,,,
10001000039,IND002,IP 9767,,,,,ICRISAT-MISN-N/A,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,,19820301,ZAF,Transvaal,-23.833333,31.5,,,,,,,,300,,40,,,,PI 307714,,,12;13,,2039fe8a-9d0d-4df8-b0d8-d59d4cdce825,,,
10001000039,IND002,IP 9809,RPM 96-1,IND002,,,ICRISAT-MISN-081,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,Mexoiera,19820301,MOZ,Magondene,-23.75,33.369998,,,,250,19810511,,,300,,21,,,,,,,12;13,,691e4ece-5f68-488c-a621-459c3b3b2a7c,,,
10001000039,IND002,IP 9810,RPM 96-2,IND002,,,ICRISAT-MISN-081,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,Mexoiera,19820301,MOZ,Magondene,-23.75,33.369998,,,,250,19810511,,,300,,21,,,,,,,12;13,,7a1f01fd-9b77-4e6b-81f2-acebdb2effd5,,,
10001000039,IND002,IP 9811,RPM 100-1,IND002,,,ICRISAT-MISN-081,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,Mexoiera,19820301,MOZ,Magondene,-23.75,33.369998,,,,250,19810511,,,300,,21,,,,,,,12;13,,d4674b57-535e-44e8-bba7-e28ca0b34f3a,,,
10001000039,IND002,IP 9812,RPM 100-2,IND002,,,ICRISAT-MISN-081,Pennisetum,glaucum,(L.) R. Br.,americanum,,pearlmillet,Mexoiera,19820301,MOZ,Magondene,-23.75,33.369998,,,,250,19810511,,,300,,21,,,,,,,12;13,,2ba0b899-b5fb-40d7-b346-c587cb05035e,,,
