"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"1237",100,100,100,80,100,80,80,96,86.910003,24.879999
"1238",100,100,57,80,100,45.6,45.6,87.4,74.629997,24.879999
"1239",100,100,86,80,100,68.8,68.8,93.2,79.900001,24.879999
"1240",100,100,71,80,100,56.8,56.8,90.2,80.110006,24.899999
"1241",100,100,86,80,50,34.4,34.4,83.2,80.260002,24.899999
"1242",100,100,86,80,50,34.4,34.4,83.2,79.589996,24.909999
"1243",100,100,79,80,50,31.6,31.6,81.8,79.580001,24.909999
"1244",100,100,57,80,50,22.8,22.8,77.4,76.269996,24.909999
"1245",100,100,64,80,50,25.6,25.6,78.8,79.559997,24.909999
"1246",100,100,64,80,50,25.6,25.6,78.8,80.000183,24.916667
"1247",100,100,79,80,50,31.6,31.6,81.8,81.970001,24.92
"1248",100,100,57,80,50,22.8,22.8,77.4,80.18,24.95
"1249",100,100,93,80,50,37.2,37.2,84.6,76.980003,24.959999
"1250",100,100,43,80,50,17.2,17.2,74.6,77.559997,24.969999
"1251",100,100,57,80,50,22.8,22.8,77.4,76.480003,24.979999
"1252",100,100,86,80,50,34.4,34.4,83.2,79.239997,25
"1253",100,100,0,80,100,0,0,76,85.410003,25.01
"1254",100,100,100,80,100,80,80,96,86.980003,25.02
"1255",100,100,93,80,100,74.4,74.4,94.6,83.209999,25.049999
"1256",100,100,71,80,50,28.4,28.4,80.2,77.870002,25.069999
"1257",100,100,36,80,50,14.4,14.4,73.2,76.510002,25.09
"1258",100,100,36,80,50,14.4,14.4,73.2,76.5,25.09
"1259",100,100,36,80,50,14.4,14.4,73.2,76.510002,25.090001
"1260",100,100,57,80,50,22.8,22.8,77.4,79.989997,25.12
"1261",100,100,64,80,50,25.6,25.6,78.8,82.430003,25.149999
"1262",100,100,71,80,50,28.4,28.4,80.2,82.559997,25.149999
"1263",100,100,93,80,50,37.2,37.2,84.6,84.199996,25.17
"1264",100,100,57,80,50,22.8,22.8,77.4,75.830001,25.17
"1265",100,100,0,80,50,0,0,66,86.089996,25.17
"1266",100,100,57,80,50,22.8,22.8,77.4,82.850257,25.172741
"1267",100,100,79,80,100,63.2,63.2,91.8,82.669998,25.190341
"1268",100,100,93,80,100,74.4,74.4,94.6,85.519996,25.2
"1269",100,100,86,80,100,68.8,68.8,93.2,85.5062,25.2024
"1270",100,100,57,80,100,45.6,45.6,87.4,82.769996,25.219999
"1271",100,100,64,80,50,25.6,25.6,78.8,77.610001,25.219999
"1272",100,100,43,80,50,17.2,17.2,74.6,79.129997,25.239999
"1273",100,100,100,80,50,40,40,86,86.984512,25.240031
"1274",100,100,100,80,100,80,80,96,86.980003,25.25
"1275",100,100,100,80,100,80,80,96,86.466699,25.283299
"1276",100,100,93,80,100,74.4,74.4,94.6,83.010002,25.309999
"1277",100,100,71,80,100,56.8,56.8,90.2,83.050003,25.309999
"1278",100,100,86,80,100,68.8,68.8,93.2,83,25.309999
"1279",100,100,79,80,100,63.2,63.2,91.8,81.742759,25.312134
